category,villanet_name,db_name,listing_id,similarity_score,villanet_enabled,images_empty,variant_names,variant_ids
matched_active,"Bali Seven","Bali Seven","636287c9e09d2a0061adbd46",1000,true,,
matched_active,"Casa Adri","Casa Adri","668b13f5933e460013fb289a",1000,true,,
matched_active,"Casa Al Mare","Casa Al Mare","6362876e3a18ed005ed0abbd",1000,true,,
matched_active,"Casa Batey","Casa Batey","6877a458f1205f00103315dc",1000,true,,
matched_active,"Casa Bliss","Casa Bliss","67e38f373a044b004bb0e50e",1000,true,,
matched_active,"Casa Blue","Casa Blue","63628afaf7e924006c17d481",1000,true,,
matched_active,"Casa Bo","Casa Bo","6553703432aacf0033957821",1000,true,,
matched_active,"Casa Caleton","Casa Caleton","65a0d22669fa1d000fa9e5ae",1000,true,,
matched_active,"Casa Cana","Casa Cana","64a4520b29dfae002c290f56",1000,true,,
matched_active,"Casa Ceiba","Casa Ceiba","63e219e0961f4d002ba18864",1000,true,,
matched_active,"Casa del Lago","Casa del Lago","651e8339b3478b0032e4d2b4",1000,true,,
matched_active,"Casa del Sol","Casa del Sol","63628812cab6e2006af18506",1000,true,,
matched_active,"Casa Mia","Casa Mia","659f3f3305276e000e0201bd",1000,true,,
matched_active,"Casa Minitas CPH","Casa Minitas CPH","66cbcf391162ba0019f6f1ba",1000,true,,
matched_active,"Casa Roble","Casa Roble","63628700867b6f00638e965c",1000,true,,
matched_active,"Casa Zens","Casa Zens","67be784706a5290013434425",1000,true,,
matched_active,"Cerezas Modern","Cerezas Modern","63628bafd2a6cf0056b8471d",1000,true,,
matched_active,"El Cocotal","El Cocotal","678b9876ca3f8500126c9ae8",1000,true,,
matched_active,"Farallon 10BR","Farallon 10BR","63628c3d12c282005ff1adf0",1000,true,,
matched_active,"Flamboyanes","Flamboyanes","67be75e5df3f720010c63359",1000,true,,
matched_active,"Golf Villa 8","Golf Villa 8","63628792e65c01006063a8b8",1000,true,,
matched_active,"Golf Villa IX","Golf Villa IX","63e378f5d9e08f002b71ca82",1000,true,,
matched_active,"Golf Villa V","Golf Villa V","63628b309b358f0071176a60",1000,true,,
matched_active,"Hacienda Mallet","Hacienda Mallet","63e7ba3032d603002cfee03a",1000,true,,
matched_active,"La Fabulosa CDC","La Fabulosa CDC","656d88213dfff50012e0bb2d",1000,true,,
matched_active,"La Florentina","La Florentina","66ebab3571792700134da2d4",1000,true,,
matched_active,"La Menina","La Menina","6627ccaf0359cb00125ee8f6",1000,true,,
matched_active,"La Plage CDC","La Plage CDC","63628791867b6f00638ee7fc",1000,true,,
matched_active,"La Sérénité","La Sérénité","6362880f4b21cf0060dee36f",1000,true,,
matched_active,"Las Ramas","Las Ramas","63628a7e9b358f00711748fe",1000,true,,
matched_active,"Le Blanc","Le Blanc","636288193a18ed005ed0d671",1000,true,,
matched_active,"Le Cheval","Le Cheval","63628bb1e0c84000615d8035",1000,true,,
matched_active,"Los Mangos","Los Mangos","664b323a0427aa001168f809",1000,true,,
matched_active,"Mar Azul CPH","Mar Azul CPH","67e2b23c4bf83e001be254aa",1000,true,,
